State FIPS Code,Group Code,State,Group,Civilian non-institutional population,Number,Percent of population,NumberEmployed,Percent of populationEmployed,NumberUnemployed,RateUnemplo
51,31,Virginia,"Men, 55 to 64 years",492    ,357    ,72.6    ,346    ,70.3    ,11    ,3.2    
51,32,Virginia,"Men, 65 years and over",473    ,145    ,30.7    ,142    ,30.0    ,3    ,2.4    
51,33,Virginia,"Women, 16 to 19 years",197    ,65    ,33.0    ,55    ,28.1    ,10    ,14.7    
51,34,Virginia,"Women, 20 to 24 years",259    ,179    ,69.0    ,161    ,62.2    ,18    ,9.9    
51,35,Virginia,"Women, 25 to 34 years",600    ,451    ,75.2    ,419    ,69.9    ,32    ,7.0    
51,36,Virginia,"Women, 35 to 44 years",548    ,427    ,77.9    ,407    ,74.2    ,20    ,4.7    
51,37,Virginia,"Women, 45 to 54 years",582    ,444    ,76.2    ,428    ,73.4    ,16    ,3.7    
51,38,Virginia,"Women, 55 to 64 years",550    ,342    ,62.2    ,334    ,60.7    ,9    ,2.5    
51,39,Virginia,"Women, 65 years and over",628    ,120    ,19.1    ,115    ,18.3    ,5    ,4.5    
51,40,Virginia,"White, 16 to 19 years",272    ,95    ,35.0    ,81    ,30.0    ,14    ,14.3    
51,41,Virginia,"White, 20 to 24 years",355    ,249    ,70.1    ,230    ,64.7    ,19    ,7.7    
51,42,Virginia,"White, 25 to 34 years",798    ,664    ,83.2    ,624    ,78.2    ,39    ,5.9    
51,43,Virginia,"White, 35 to 44 years",757    ,646    ,85.3    ,625    ,82.5    ,21    ,3.3    
51,44,Virginia,"White, 45 to 54 years",832    ,693    ,83.3    ,666    ,80.0    ,27    ,3.9    
51,45,Virginia,"White, 55 to 64 years",800    ,538    ,67.3    ,524    ,65.5    ,14    ,2.7    
51,46,Virginia,"White, 65 years and over",870    ,219    ,25.2    ,213    ,24.5    ,6    ,2.8    
51,48,Virginia,"Black or African American, 20 to 24 years",121    ,85    ,69.9    ,65    ,54.0    ,19    ,22.8    
51,49,Virginia,"Black or African American, 25 to 34 years",211    ,173    ,81.7    ,157    ,74.4    ,16    ,9.0    
51,50,Virginia,"Black or African American, 35 to 44 years",207    ,177    ,85.5    ,167    ,80.9    ,10    ,5.4    
51,51,Virginia,"Black or African American, 45 to 54 years",222    ,180    ,81.2    ,175    ,78.7    ,6    ,3.1    
51,52,Virginia,"Black or African American, 55 to 64 years",184    ,120    ,65.2    ,115    ,62.4    ,5    ,4.4    
51,56,Virginia,"Asian, 25 to 34 years",95    ,72    ,76.0    ,70    ,73.8    ,2    ,3.0    
51,57,Virginia,"Asian, 35 to 44 years",84    ,68    ,80.8    ,65    ,77.6    ,3    ,3.9    
51,58,Virginia,"Asian, 45 to 54 years",96    ,82    ,84.7    ,79    ,82.5    ,2    ,2.7    
51,62,Virginia,"Hispanic or Latino ethnicity, 20 to 24 years",66    ,49    ,73.6    ,45    ,67.8    ,4    ,7.9    
51,63,Virginia,"Hispanic or Latino ethnicity, 25 to 34 years",121    ,95    ,78.8    ,89    ,73.4    ,7    ,6.9    
51,64,Virginia,"Hispanic or Latino ethnicity, 35 to 44 years",102    ,87    ,85.9    ,83    ,82.0    ,4    ,4.5    
51,65,Virginia,"Hispanic or Latino ethnicity, 45 to 54 years",70    ,62    ,88.5    ,59    ,83.9    ,3    ,5.3    
53,01,Washington,Total,"5,524    ","3,488    ",63.1    ,"3,269    ",59.2    ,219    ,6.3    
53,02,Washington,Men,"2,717    ","1,880    ",69.2    ,"1,744    ",64.2    ,136    ,7.2    
53,03,Washington,Women,"2,808    ","1,608    ",57.3    ,"1,525    ",54.3    ,83    ,5.2    
53,04,Washington,White,"4,511    ","2,834    ",62.8    ,"2,675    ",59.3    ,159    ,5.6    
53,05,Washington,"White, men","2,242    ","1,533    ",68.4    ,"1,437    ",64.1    ,96    ,6.3    
53,06,Washington,"White, women","2,269    ","1,301    ",57.3    ,"1,238    ",54.6    ,62    ,4.8    
53,07,Washington,Black or African American,193    ,125    ,64.9    ,108    ,56.0    ,17    ,13.8    
53,08,Washington,"Black or African American, men",99    ,74    ,75.0    ,65    ,65.6    ,9    ,12.5    
53,09,Washington,"Black or African American, women",94    ,51    ,54.3    ,43    ,45.8    ,8    ,15.6    
53,10,Washington,Asian,433    ,278    ,64.3    ,265    ,61.2    ,14    ,4.9    
53,11,Washington,"Asian, men",187    ,140    ,75.1    ,131    ,70.3    ,9    ,6.3    
53,12,Washington,"Asian, women",247    ,138    ,56.1    ,134    ,54.2    ,5    ,3.4    
53,13,Washington,Hispanic or Latino ethnicity,549    ,387    ,70.5    ,352    ,64.2    ,35    ,9.0    
53,14,Washington,"Hispanic or Latino ethnicity, men",286    ,230    ,80.5    ,210    ,73.3    ,20    ,8.9    
53,15,Washington,"Hispanic or Latino ethnicity, women",263    ,157    ,59.7    ,143    ,54.3    ,14    ,9.1    
53,16,Washington,"Married men, spouse present","1,434    ","1,040    ",72.5    ,"1,000    ",69.7    ,40    ,3.8    
53,17,Washington,"Married women, spouse present","1,425    ",820    ,57.6    ,788    ,55.3    ,32    ,3.9    
53,18,Washington,Women who maintain families,284    ,198    ,69.7    ,188    ,66.2    ,10    ,5.0    
53,19,Washington,"Total, 16 to 19 years",339    ,122    ,36.1    ,94    ,27.7    ,28    ,23.2    
53,20,Washington,"Total, 20 to 24 years",472    ,343    ,72.5    ,294    ,62.2    ,49    ,14.2    
53,21,Washington,"Total, 25 to 34 years",979    ,784    ,80.1    ,741    ,75.7    ,43    ,5.5    
53,22,Washington,"Total, 35 to 44 years",915    ,743    ,81.3    ,703    ,76.9    ,40    ,5.4    
53,23,Washington,"Total, 45 to 54 years",900    ,726    ,80.7    ,699    ,77.6    ,28    ,3.8    
53,24,Washington,"Total, 55 to 64 years",911    ,595    ,65.2    ,572    ,62.7    ,23    ,3.8    
53,25,Washington,"Total, 65 years and over","1,008    ",175    ,17.4    ,167    ,16.5    ,8    ,4.8    
53,26,Washington,"Men, 16 to 19 years",169    ,57    ,33.5    ,40    ,23.5    ,17    ,29.8    
53,27,Washington,"Men, 20 to 24 years",248    ,189    ,76.3    ,156    ,62.8    ,33    ,17.6    
53,28,Washington,"Men, 25 to 34 years",486    ,417    ,85.8    ,390    ,80.2    ,27    ,6.6    
53,29,Washington,"Men, 35 to 44 years",459    ,416    ,90.8    ,393    ,85.6    ,24    ,5.7    
53,30,Washington,"Men, 45 to 54 years",441    ,382    ,86.8    ,368    ,83.5    ,14    ,3.8    
53,31,Washington,"Men, 55 to 64 years",436    ,313    ,71.8    ,298    ,68.4    ,15    ,4.8    
53,32,Washington,"Men, 65 years and over",477    ,105    ,21.9    ,100    ,20.9    ,5    ,5.0    
53,33,Washington,"Women, 16 to 19 years",170    ,66    ,38.7    ,54    ,31.9    ,12    ,17.5    
53,34,Washington,"Women, 20 to 24 years",224    ,153    ,68.4    ,138    ,61.5    ,15    ,10.0    
53,35,Washington,"Women, 25 to 34 years",493    ,367    ,74.5    ,352    ,71.4    ,15    ,4.2    
53,36,Washington,"Women, 35 to 44 years",456    ,327    ,71.7    ,310    ,68.1    ,16    ,5.0    
53,37,Washington,"Women, 45 to 54 years",459    ,344    ,74.8    ,330    ,72.0    ,13    ,3.8    
53,38,Washington,"Women, 55 to 64 years",475    ,281    ,59.2    ,273    ,57.5    ,8    ,2.8    
53,39,Washington,"Women, 65 years and over",531    ,70    ,13.2    ,67    ,12.6    ,3    ,4.5    
53,40,Washington,"White, 16 to 19 years",263    ,92    ,35.2    ,72    ,27.3    ,21    ,22.4    
53,41,Washington,"White, 20 to 24 years",360    ,267    ,74.2    ,233    ,64.8    ,34    ,12.6    
53,42,Washington,"White, 25 to 34 years",750    ,615    ,82.0    ,588    ,78.4    ,27    ,4.5    
53,43,Washington,"White, 35 to 44 years",702    ,573    ,81.6    ,541    ,77.1    ,32    ,5.6    
53,44,Washington,"White, 45 to 54 years",751    ,610    ,81.3    ,589    ,78.5    ,21    ,3.4    
53,45,Washington,"White, 55 to 64 years",789    ,520    ,66.0    ,503    ,63.8    ,17    ,3.3    
53,46,Washington,"White, 65 years and over",897    ,156    ,17.4    ,149    ,16.6    ,7    ,4.4    
53,49,Washington,"Black or African American, 25 to 34 years",56    ,37    ,65.6    ,30    ,53.5    ,7    ,18.5    
53,56,Washington,"Asian, 25 to 34 years",79    ,63    ,79.7    ,60    ,76.6    ,2    ,3.9    
53,57,Washington,"Asian, 35 to 44 years",110    ,87    ,79.3    ,86    ,77.9    ,2    ,1.8    
53,58,Washington,"Asian, 45 to 54 years",60    ,47    ,79.3    ,45    ,75.6    ,2    ,4.8    
53,59,Washington,"Asian, 55 to 64 years",64    ,39    ,60.6    ,37    ,58.0    ,2    ,4.2    
53,62,Washington,"Hispanic or Latino ethnicity, 20 to 24 years",80    ,55    ,68.8    ,44    ,55.3    ,11    ,19.7    
53,63,Washington,"Hispanic or Latino ethnicity, 25 to 34 years",121    ,100    ,82.7    ,95    ,78.7    ,5    ,4.8    
53,64,Washington,"Hispanic or Latino ethnicity, 35 to 44 years",133    ,109    ,82.2    ,101    ,75.7    ,9    ,8.0    
53,65,Washington,"Hispanic or Latino ethnicity, 45 to 54 years",80    ,66    ,82.8    ,62    ,76.8    ,5    ,7.3    
54,01,West Virginia,Total,"1,485    ",791    ,53.3    ,739    ,49.8    ,52    ,6.6    
54,02,West Virginia,Men,724    ,419    ,57.9    ,387    ,53.4    ,33    ,7.8    
54,03,West Virginia,Women,761    ,372    ,48.9    ,353    ,46.3    ,19    ,5.2    
54,04,West Virginia,White,"1,403    ",746    ,53.2    ,698    ,49.8    ,48    ,6.4    
54,05,West Virginia,"White, men",683    ,397    ,58.1    ,366    ,53.6    ,31    ,7.7    
54,06,West Virginia,"White, women",720    ,349    ,48.6    ,332    ,46.1    ,17    ,5.0    
54,07,West Virginia,Black or African American,48    ,25    ,52.7    ,23    ,47.5    ,3    ,9.9    
54,08,West Virginia,"Black or African American, men",25    ,12    ,48.9    ,11    ,45.4    ,1    ,7.3    
54,09,West Virginia,"Black or African American, women",23    ,13    ,56.8    ,12    ,49.8    ,2    ,12.3    
54,13,West Virginia,Hispanic or Latino ethnicity,18    ,12    ,67.2    ,12    ,64.7    ,( 3 ),3.7    
54,16,West Virginia,"Married men, spouse present",380    ,238    ,62.7    ,230    ,60.4    ,9    ,3.6    
54,17,West Virginia,"Married women, spouse present",383    ,205    ,53.4    ,200    ,52.3    ,4    ,2.1    
54,18,West Virginia,Women who maintain families,89    ,45    ,50.4    ,41    ,46.0    ,4    ,8.8    
54,19,West Virginia,"Total, 16 to 19 years",91    ,26    ,28.0    ,20    ,21.5    ,6    ,23.3    
54,20,West Virginia,"Total, 20 to 24 years",119    ,81    ,68.1    ,72    ,60.6    ,9    ,11.0    
54,21,West Virginia,"Total, 25 to 34 years",216    ,160    ,74.1    ,146    ,67.4    ,14    ,9.0    
54,22,West Virginia,"Total, 35 to 44 years",222    ,166    ,74.8    ,156    ,70.4    ,10    ,5.9    
54,23,West Virginia,"Total, 45 to 54 years",252    ,171    ,68.0    ,163    ,64.7    ,8    ,4.9    
54,24,West Virginia,"Total, 55 to 64 years",261    ,138    ,52.9    ,135    ,51.7    ,3    ,2.3    
54,25,West Virginia,"Total, 65 years and over",325    ,50    ,15.4    ,49    ,15.0    ,1    ,2.6    
54,26,West Virginia,"Men, 16 to 19 years",50    ,14    ,27.4    ,10    ,19.5    ,4    ,28.7    
54,27,West Virginia,"Men, 20 to 24 years",58    ,43    ,73.9    ,37    ,63.6    ,6    ,13.9    
54,28,West Virginia,"Men, 25 to 34 years",108    ,89    ,82.5    ,81    ,74.5    ,9    ,9.7    
54,29,West Virginia,"Men, 35 to 44 years",108    ,88    ,81.1    ,81    ,75.1    ,6    ,7.4    
54,30,West Virginia,"Men, 45 to 54 years",127    ,89    ,70.0    ,84    ,66.1    ,5    ,5.5    
54,31,West Virginia,"Men, 55 to 64 years",126    ,70    ,55.3    ,68    ,53.9    ,2    ,2.7    
54,32,West Virginia,"Men, 65 years and over",146    ,27    ,18.6    ,26    ,17.9    ,1    ,3.6    
54,33,West Virginia,"Women, 16 to 19 years",41    ,12    ,28.7    ,10    ,23.8    ,2    ,17.0    
54,34,West Virginia,"Women, 20 to 24 years",61    ,38    ,62.6    ,35    ,57.8    ,3    ,7.7    
54,35,West Virginia,"Women, 25 to 34 years",108    ,71    ,65.6    ,65    ,60.3    ,6    ,8.1    
54,36,West Virginia,"Women, 35 to 44 years",114    ,78    ,68.8    ,75    ,65.8    ,3    ,4.3    
54,37,West Virginia,"Women, 45 to 54 years",125    ,82    ,66.0    ,79    ,63.2    ,3    ,4.2    
54,38,West Virginia,"Women, 55 to 64 years",135    ,68    ,50.6    ,67    ,49.6    ,1    ,2.0    
54,39,West Virginia,"Women, 65 years and over",178    ,23    ,12.7    ,22    ,12.6    ,( 3 ),1.4    
54,40,West Virginia,"White, 16 to 19 years",86    ,23    ,27.4    ,18    ,20.9    ,6    ,23.6    
54,41,West Virginia,"White, 20 to 24 years",110    ,75    ,68.2    ,67    ,61.0    ,8    ,10.7    
54,42,West Virginia,"White, 25 to 34 years",201    ,149    ,74.1    ,136    ,67.6    ,13    ,8.7    
54,43,West Virginia,"White, 35 to 44 years",211    ,159    ,75.3    ,150    ,71.1    ,9    ,5.6    
54,44,West Virginia,"White, 45 to 54 years",236    ,160    ,68.0    ,152    ,64.6    ,8    ,5.1    
54,45,West Virginia,"White, 55 to 64 years",247    ,131    ,53.2    ,128    ,52.0    ,3    ,2.4    
54,46,West Virginia,"White, 65 years and over",313    ,48    ,15.5    ,47    ,15.1    ,1    ,2.7    
55,01,Wisconsin,Total,"4,534    ","3,091    ",68.2    ,"2,918    ",64.4    ,174    ,5.6    
55,02,Wisconsin,Men,"2,224    ","1,624    ",73.1    ,"1,531    ",68.8    ,93    ,5.8    
55,03,Wisconsin,Women,"2,310    ","1,467    ",63.5    ,"1,387    ",60.0    ,80    ,5.5    
55,04,Wisconsin,White,"4,060    ","2,776    ",68.4    ,"2,653    ",65.4    ,123    ,4.4    
55,05,Wisconsin,"White, men","1,996    ","1,474    ",73.8    ,"1,405    ",70.4    ,68    ,4.6    
55,06,Wisconsin,"White, women","2,064    ","1,303    ",63.1    ,"1,248    ",60.5    ,55    ,4.2    
55,07,Wisconsin,Black or African American,259    ,160    ,61.9    ,127    ,49.0    ,33    ,20.8    
55,08,Wisconsin,"Black or African American, men",124    ,78    ,63.3    ,63    ,51.0    ,15    ,19.4    
55,09,Wisconsin,"Black or African American, women",135    ,82    ,60.6    ,64    ,47.2    ,18    ,22.2    
55,10,Wisconsin,Asian,96    ,67    ,70.3    ,64    ,66.4    ,4    ,5.5    
55,11,Wisconsin,"Asian, men",46    ,33    ,70.4    ,30    ,64.9    ,3    ,7.9    
55,12,Wisconsin,"Asian, women",49    ,35    ,70.1    ,33    ,67.9    ,1    ,3.2    
55,13,Wisconsin,Hispanic or Latino ethnicity,215    ,146    ,67.8    ,133    ,61.8    ,13    ,8.9    
55,14,Wisconsin,"Hispanic or Latino ethnicity, men",110    ,81    ,74.0    ,74    ,67.7    ,7    ,8.4    
55,15,Wisconsin,"Hispanic or Latino ethnicity, women",106    ,65    ,61.4    ,59    ,55.6    ,6    ,9.4    
55,16,Wisconsin,"Married men, spouse present","1,211    ",912    ,75.3    ,887    ,73.2    ,25    ,2.8    
55,17,Wisconsin,"Married women, spouse present","1,185    ",793    ,66.9    ,772    ,65.1    ,21    ,2.6    
55,18,Wisconsin,Women who maintain families,228    ,171    ,75.0    ,153    ,66.9    ,18    ,10.7    
55,19,Wisconsin,"Total, 16 to 19 years",315    ,161    ,51.2    ,133    ,42.3    ,28    ,17.5    
55,20,Wisconsin,"Total, 20 to 24 years",349    ,282    ,80.8    ,252    ,72.1    ,30    ,10.8    
55,21,Wisconsin,"Total, 25 to 34 years",772    ,679    ,88.0    ,640    ,82.9    ,39    ,5.8    
55,22,Wisconsin,"Total, 35 to 44 years",659    ,580    ,88.0    ,556    ,84.4    ,24    ,4.1    
55,23,Wisconsin,"Total, 45 to 54 years",801    ,691    ,86.2    ,669    ,83.5    ,22    ,3.2    
55,24,Wisconsin,"Total, 55 to 64 years",802    ,567    ,70.7    ,541    ,67.4    ,26    ,4.6    
55,25,Wisconsin,"Total, 65 years and over",835    ,131    ,15.7    ,127    ,15.2    ,4    ,3.0    
55,26,Wisconsin,"Men, 16 to 19 years",157    ,81    ,51.5    ,65    ,41.6    ,16    ,19.2    
55,27,Wisconsin,"Men, 20 to 24 years",166    ,137    ,82.5    ,122    ,73.7    ,14    ,10.6    
55,28,Wisconsin,"Men, 25 to 34 years",394    ,363    ,92.3    ,344    ,87.3    ,20    ,5.4    
55,29,Wisconsin,"Men, 35 to 44 years",335    ,309    ,92.4    ,297    ,88.8    ,12    ,3.9    
55,30,Wisconsin,"Men, 45 to 54 years",389    ,351    ,90.3    ,338    ,86.9    ,13    ,3.7    
55,31,Wisconsin,"Men, 55 to 64 years",415    ,310    ,74.9    ,294    ,70.9    ,17    ,5.3    
55,32,Wisconsin,"Men, 65 years and over",369    ,72    ,19.6    ,70    ,19.0    ,2    ,3.0    
55,33,Wisconsin,"Women, 16 to 19 years",158    ,81    ,50.9    ,68    ,42.9    ,13    ,15.8    
55,34,Wisconsin,"Women, 20 to 24 years",183    ,145    ,79.3    ,129    ,70.6    ,16    ,11.0    
55,35,Wisconsin,"Women, 25 to 34 years",378    ,316    ,83.5    ,296    ,78.3    ,19    ,6.2    
55,36,Wisconsin,"Women, 35 to 44 years",324    ,270    ,83.5    ,258    ,79.9    ,12    ,4.4    
55,37,Wisconsin,"Women, 45 to 54 years",413    ,340    ,82.4    ,331    ,80.2    ,9    ,2.7    
55,38,Wisconsin,"Women, 55 to 64 years",388    ,257    ,66.2    ,247    ,63.8    ,9    ,3.6    
55,39,Wisconsin,"Women, 65 years and over",467    ,59    ,12.6    ,57    ,12.2    ,2    ,3.1    
55,40,Wisconsin,"White, 16 to 19 years",261    ,140    ,53.8    ,118    ,45.3    ,22    ,15.7    
55,41,Wisconsin,"White, 20 to 24 years",283    ,231    ,81.7    ,215    ,75.8    ,17    ,7.2    
55,42,Wisconsin,"White, 25 to 34 years",664    ,590    ,88.9    ,563    ,84.8    ,27    ,4.5    
55,43,Wisconsin,"White, 35 to 44 years",584    ,519    ,88.9    ,504    ,86.3    ,15    ,2.9    
55,44,Wisconsin,"White, 45 to 54 years",735    ,639    ,87.0    ,620    ,84.4    ,19    ,3.0    
55,45,Wisconsin,"White, 55 to 64 years",740    ,533    ,72.0    ,513    ,69.3    ,20    ,3.7    
55,46,Wisconsin,"White, 65 years and over",794    ,124    ,15.6    ,121    ,15.3    ,3    ,2.4    
55,49,Wisconsin,"Black or African American, 25 to 34 years",55    ,43    ,78.4    ,35    ,63.0    ,8    ,19.6    
55,50,Wisconsin,"Black or African American, 35 to 44 years",41    ,31    ,75.7    ,26    ,63.1    ,5    ,16.6    
55,63,Wisconsin,"Hispanic or Latino ethnicity, 25 to 34 years",46    ,42    ,91.9    ,39    ,85.4    ,3    ,7.0    
55,64,Wisconsin,"Hispanic or Latino ethnicity, 35 to 44 years",45    ,36    ,78.9    ,35    ,76.9    ,1    ,2.5    
56,01,Wyoming,Total,451    ,308    ,68.2    ,294    ,65.2    ,13    ,4.4    
56,02,Wyoming,Men,228    ,172    ,75.4    ,165    ,72.3    ,7    ,4.1    
56,03,Wyoming,Women,223    ,136    ,60.8    ,130    ,58.0    ,6    ,4.7    
56,04,Wyoming,White,423    ,289    ,68.3    ,277    ,65.5    ,12    ,4.1    
56,05,Wyoming,"White, men",212    ,160    ,75.5    ,154    ,72.6    ,6    ,3.8    
56,06,Wyoming,"White, women",211    ,128    ,61.0    ,123    ,58.3    ,6    ,4.4    
56,07,Wyoming,Black or African American,7    ,5    ,72.2    ,5    ,66.7    ,( 3 ),7.7    
56,13,Wyoming,Hispanic or Latino ethnicity,34    ,25    ,74.8    ,24    ,71.9    ,1    ,3.9    
56,14,Wyoming,"Hispanic or Latino ethnicity, men",18    ,15    ,81.1    ,14    ,77.1    ,1    ,4.9    
56,15,Wyoming,"Hispanic or Latino ethnicity, women",15    ,10    ,67.3    ,10    ,65.7    ,( 3 ),2.4    
56,16,Wyoming,"Married men, spouse present",129    ,101    ,78.4    ,99    ,76.9    ,2    ,1.9    
56,17,Wyoming,"Married women, spouse present",126    ,76    ,60.6    ,74    ,58.8    ,2    ,2.9    
56,18,Wyoming,Women who maintain families,20    ,15    ,71.1    ,14    ,66.9    ,1    ,5.9    
56,19,Wyoming,"Total, 16 to 19 years",26    ,13    ,49.8    ,11    ,41.7    ,2    ,16.3    
56,20,Wyoming,"Total, 20 to 24 years",39    ,30    ,77.5    ,28    ,71.2    ,2    ,8.1    
56,21,Wyoming,"Total, 25 to 34 years",83    ,68    ,82.2    ,65    ,78.6    ,3    ,4.4    
56,22,Wyoming,"Total, 35 to 44 years",71    ,62    ,86.2    ,59    ,83.4    ,2    ,3.3    
56,23,Wyoming,"Total, 45 to 54 years",78    ,66    ,84.4    ,64    ,82.0    ,2    ,2.8    
56,24,Wyoming,"Total, 55 to 64 years",76    ,52    ,67.8    ,50    ,66.1    ,1    ,2.5    
56,25,Wyoming,"Total, 65 years and over",78    ,17    ,22.4    ,17    ,21.4    ,1    ,4.4    
56,26,Wyoming,"Men, 16 to 19 years",13    ,7    ,50.0    ,5    ,40.6    ,1    ,18.8    
56,27,Wyoming,"Men, 20 to 24 years",19    ,15    ,80.1    ,14    ,73.6    ,1    ,8.0    
56,28,Wyoming,"Men, 25 to 34 years",44    ,41    ,92.9    ,39    ,89.1    ,2    ,4.0    
56,29,Wyoming,"Men, 35 to 44 years",37    ,34    ,93.1    ,33    ,90.8    ,1    ,2.4    
56,30,Wyoming,"Men, 45 to 54 years",39    ,36    ,91.3    ,35    ,88.7    ,1    ,2.9    
56,31,Wyoming,"Men, 55 to 64 years",38    ,29    ,75.1    ,28    ,73.4    ,1    ,2.3    
56,32,Wyoming,"Men, 65 years and over",37    ,11    ,28.4    ,10    ,27.2    ,( 3 ),4.3    
56,33,Wyoming,"Women, 16 to 19 years",12    ,6    ,49.7    ,5    ,42.9    ,1    ,13.7    
56,34,Wyoming,"Women, 20 to 24 years",20    ,15    ,75.1    ,14    ,69.0    ,1    ,8.2    
56,35,Wyoming,"Women, 25 to 34 years",39    ,27    ,70.2    ,26    ,66.8    ,1    ,4.8    
56,36,Wyoming,"Women, 35 to 44 years",35    ,27    ,79.0    ,26    ,75.6    ,1    ,4.3    
56,37,Wyoming,"Women, 45 to 54 years",39    ,30    ,77.5    ,30    ,75.4    ,1    ,2.7    
